GENDER,WORK_COUNTRY,AGE,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,avg_discount,Points_Sum,Point_NotFlight,GENDER_label,WORK_COUNTRY_label
Male,CN,38.0,2,1029,0.0,1154.0,2623,138,24.0,24,0.477495234,1029,0,1,15
Male,CN,41.0,2,826,0.0,1190.0,2020,143,125.0,125,0.62,826,0,1,15
Male,CN,25.0,3,949,1324.0,0.0,2604,368,19.5,22,0.4804339479999999,949,0,1,15
Male,CN,41.0,3,370,0.0,1309.0,2726,152,27.5,52,0.45875642,370,0,1,15
Male,CN,36.0,2,881,1375.0,0.0,1594,438,122.0,122,0.784378921,881,0,1,15
Male,CN,38.0,2,864,0.0,1223.0,2371,96,44.0,44,0.527237453,864,0,1,15
Male,CN,47.0,2,1158,1272.0,0.0,1773,571,3.0,3,0.7045685279999999,1158,0,1,15
Male,CN,30.0,2,1236,1215.0,0.0,1938,496,37.0,37,0.644478844,1236,0,1,15
Male,CN,38.0,2,1331,0.0,1238.0,1782,113,33.0,33,0.7008024690000001,1331,0,1,15
Male,KR,58.0,2,746,860.0,700.0,1509,284,134.0,134,0.8270377729999999,746,0,1,39
Male,CN,48.0,3,1075,0.0,1217.0,3757,292,5.5,11,0.3321293589999999,1075,0,1,15
Male,CN,55.0,2,1041,1240.0,0.0,1610,581,24.0,24,0.775,1041,0,1,15
Female,CN,31.0,2,776,0.0,1239.0,2376,331,5.0,5,0.525,776,0,0,15
Male,CN,39.0,2,610,0.0,1222.0,2559,145,52.0,52,0.487096522,610,0,1,15
Male,CN,44.0,2,1117,0.0,1354.0,2012,214,137.0,137,0.619145129,1117,0,1,15
Male,CN,49.0,3,202,0.0,1168.0,3374,25,40.0,70,0.3691345579999999,202,0,1,15
Male,CN,45.0,3,1078,0.0,1999.0,1805,197,76.5,147,0.6899113570000001,1078,0,1,15
Female,CN,41.0,2,436,0.0,2200.0,1858,158,4.0,4,0.67,436,0,0,15
Female,CN,49.0,2,1236,1198.0,0.0,1921,420,124.0,124,0.6479698070000001,1236,0,0,15
Male,US,51.0,5,1879,1250.0,1533.0,2543,24,116.5,259,0.489103421,1879,0,1,80
Male,CN,47.0,2,900,0.0,805.0,1635,217,133.0,133,0.7605504590000001,900,0,1,15
Female,CN,49.0,2,1292,1242.0,0.0,1380,388,2.0,2,0.9,1292,0,0,15
Male,CN,32.0,2,1292,1242.0,0.0,1380,427,12.0,12,0.9,1292,0,1,15
Male,CN,35.0,2,1292,1242.0,0.0,1380,468,19.0,19,0.9,1292,0,1,15
Male,CN,47.0,2,1141,1120.0,0.0,1774,593,23.0,23,0.7,1141,0,1,15
Male,CN,40.0,2,984,0.0,1277.0,1755,139,130.0,130,0.707378917,984,0,1,15
Female,CN,45.0,3,1193,0.0,1483.0,2382,15,37.5,75,0.5210831229999999,1193,0,0,15
Female,CN,26.0,3,896,1357.0,0.0,3237,525,27.5,42,0.3833333329999999,896,0,0,15
Male,CN,37.0,2,770,0.0,1148.0,2594,62,91.0,91,0.478334618,770,0,1,15
Male,AU,52.0,2,927,1270.0,0.0,1885,427,152.0,152,0.657824934,927,0,1,5
Male,CN,36.0,3,422,525.0,620.0,3409,305,96.5,181,0.363716632,422,0,1,15
Male,CN,50.0,2,993,700.0,675.0,1930,313,108.0,108,0.6419689120000001,993,0,1,15
Male,SG,61.0,3,1500,3550.0,0.0,1239,388,22.5,44,1.0,1500,0,1,69
Male,CN,49.0,2,0,0.0,1110.0,3260,176,2.0,2,0.38,0,0,1,15
Male,CN,50.0,3,752,0.0,1986.0,2675,41,16.0,18,0.462934579,752,0,1,15
Male,CN,28.0,2,828,1193.0,0.0,2900,509,14.0,14,0.426948276,828,0,1,15
Male,CN,29.0,2,1151,0.0,1314.0,2032,31,26.0,26,0.609133858,1151,0,1,15
Male,CN,43.0,2,1087,465.0,790.0,1674,330,136.0,136,0.739247312,1087,0,1,15
Female,CN,46.0,2,1101,0.0,1210.0,1718,149,139.0,139,0.72,1101,0,0,15
Male,CN,31.0,2,824,0.0,1216.0,2247,173,0.0,0,0.55,824,0,1,15
Male,CN,42.0,2,844,0.0,1124.0,2310,197,62.0,62,0.535,844,0,1,15
Male,CN,40.0,2,1434,0.0,1212.0,2025,206,83.0,83,0.6096049379999999,1434,0,1,15
Male,CN,41.0,5,1355,0.0,1254.0,2154,84,68.0,99,0.573091922,1355,0,1,15
Male,CN,28.0,3,1148,1026.0,672.0,1963,161,165.0,304,0.628746816,1148,0,1,15
Male,CN,31.0,2,825,1129.0,0.0,2308,435,72.0,72,0.534705373,825,0,1,15
Male,CN,35.0,3,827,640.0,586.0,3173,104,150.5,296,0.388919004,827,0,1,15
Male,JP,51.0,2,1325,0.0,2579.0,2040,322,0.0,0,0.604656863,1325,0,1,35
Female,CN,52.0,2,853,0.0,1236.0,1853,184,5.0,5,0.665590934,853,0,0,15
Male,CN,42.0,2,1220,1330.0,0.0,1298,558,1.0,1,0.95,1220,0,1,15
Male,CN,42.0,2,434,0.0,1085.0,3552,33,69.0,69,0.347066441,434,0,1,15
Female,HK,61.0,3,958,1596.0,0.0,1869,527,58.0,111,0.659390048,958,0,0,27
Female,CN,42.0,2,683,1288.0,0.0,1828,483,4.0,4,0.6738785559999999,683,0,0,15
Female,CN,37.0,2,901,525.0,640.0,2463,363,132.0,132,0.5,901,0,0,15
Male,CN,64.0,2,516,0.0,1197.0,2928,350,8.0,8,0.420440574,516,0,1,15
Male,CN,54.0,2,516,0.0,1197.0,2928,350,8.0,8,0.420440574,516,0,1,15
Female,CN,41.0,2,636,0.0,1900.0,1954,48,11.0,11,0.63,636,0,0,15
Male,CN,41.0,2,1274,0.0,1169.0,1337,162,63.0,63,0.92,1274,0,1,15
Female,PH,31.0,2,687,1248.0,0.0,2000,386,3.0,3,0.615,687,0,0,57
Female,CN,47.0,2,1534,660.0,739.0,1462,301,86.0,86,0.841108071,1534,0,0,15
Male,HK,43.0,2,1374,0.0,1530.0,1348,195,5.0,5,0.912032641,1374,0,1,27
Male,CN,37.0,3,896,1311.0,0.0,2451,590,9.5,19,0.501346389,896,0,1,15
Male,CN,43.0,3,683,698.0,588.0,2701,357,74.5,93,0.454553869,683,0,1,15
Male,CN,46.0,2,716,0.0,1202.0,2192,103,1.0,1,0.559881387,716,0,1,15
Male,CN,37.0,2,1087,0.0,1235.0,1699,122,114.0,114,0.722342554,1087,0,1,15
Female,CN,28.0,3,1104,0.0,1382.0,2252,98,19.5,39,0.544724689,1604,1,0,15
Male,CN,29.0,2,1185,1100.0,0.0,3066,492,8.0,8,0.4,1185,0,1,15
Male,CN,36.0,2,1185,1100.0,0.0,3066,493,7.0,7,0.4,5385,1,1,15
Male,CN,26.0,2,909,1211.0,0.0,2605,494,66.0,66,0.4707101729999999,909,0,1,15
Male,KR,45.0,2,672,1593.0,0.0,2229,437,1.0,1,0.55,672,0,1,39
Male,CN,46.0,3,1200,1971.0,0.0,1362,423,27.0,51,0.9,1200,0,1,15
Male,CN,50.0,2,1068,0.0,1307.0,1332,172,15.0,15,0.92,1068,0,1,15
Female,CN,34.0,2,1276,0.0,1344.0,1332,219,2.0,2,0.92,1276,0,0,15
Female,CN,33.0,2,870,0.0,1176.0,2356,287,29.0,29,0.52,870,0,0,15
Male,CN,44.0,2,500,0.0,1254.0,2925,96,41.0,41,0.418769231,500,0,1,15
Male,CN,37.0,3,1500,1901.0,0.0,1260,583,54.5,108,0.972063492,1500,0,1,15
Male,CN,34.0,2,1223,0.0,1344.0,1622,7,14.0,14,0.755,1223,0,1,15
Female,CN,24.0,2,1314,1219.0,0.0,1776,548,86.0,86,0.689189189,1314,0,0,15
Male,CN,55.0,2,1206,0.0,1371.0,1330,157,5.0,5,0.92,1206,0,1,15
Male,CN,49.0,2,1152,1302.0,0.0,1746,590,1.0,1,0.7,1152,0,1,15
Female,KR,32.0,2,490,1130.0,1150.0,1791,342,59.0,59,0.6823841429999999,490,0,0,39
Female,CN,57.0,2,479,315.0,0.0,2514,533,8.0,8,0.486097852,479,0,0,15
Male,CN,36.0,2,1126,0.0,1352.0,1327,235,9.0,9,0.92,1126,0,1,15
Male,CN,54.0,2,644,0.0,1270.0,1963,291,5.0,5,0.621757514,644,0,1,15
Male,CN,37.0,2,1220,0.0,1316.0,1298,125,2.0,2,0.94,1220,0,1,15
Male,CN,37.0,3,1099,556.0,764.0,2058,253,163.0,323,0.5927891160000001,1099,0,1,15
Male,CN,32.0,2,1130,1509.0,0.0,2137,375,98.0,98,0.5707533929999999,1130,0,1,15
Male,CN,32.0,2,1126,1076.0,0.0,3049,502,0.0,0,0.4,1126,0,1,15
Female,CN,30.0,2,1126,1076.0,0.0,3049,560,0.0,0,0.4,1126,0,0,15
Male,CN,37.0,2,928,0.0,1196.0,2615,144,2.0,2,0.466309751,928,0,1,15
Male,CN,43.0,2,1256,630.0,635.0,1339,208,170.0,170,0.910306199,1256,0,1,15
Female,CN,31.0,3,540,0.0,442.0,2911,16,115.5,226,0.4184266579999999,540,0,0,15
Male,CN,35.0,2,428,1227.0,0.0,2721,516,19.0,19,0.447629548,428,0,1,15
Male,CN,44.0,2,1028,0.0,951.0,2000,4,0.0,0,0.609,1028,0,1,15
Male,CN,41.0,2,1382,0.0,1304.0,1494,61,6.0,6,0.815,1382,0,1,15
Male,CN,40.0,3,810,1296.0,0.0,2283,481,49.5,98,0.533333333,810,0,1,15
Female,CN,37.0,2,946,729.0,0.0,1522,361,59.0,59,0.8,946,0,0,15
Female,CN,36.0,2,1352,1296.0,0.0,1522,449,153.0,153,0.8,1352,0,0,15
Male,CN,66.0,2,946,1296.0,0.0,1522,538,3.0,3,0.8,946,0,1,15
Male,CN,52.0,3,1102,672.0,511.0,1753,310,151.5,242,0.694238448,2602,1,1,15
Female,CN,28.0,2,1223,712.0,623.0,1622,339,40.0,40,0.75,1223,0,0,15
Male,CN,28.0,3,1500,1992.0,0.0,1297,579,47.5,79,0.937895143,1500,0,1,15
Female,CN,33.0,2,1358,0.0,1352.0,1600,68,3.0,3,0.76,1358,0,0,15
Male,CN,32.0,4,1474,890.0,0.0,1711,431,28.33333333,70,0.7106955,1474,0,1,15
Male,CN,39.0,3,600,1491.0,0.0,1737,382,42.5,83,0.7,600,0,1,15
Male,US,50.0,4,200,462.0,840.0,3115,184,67.33333333,192,0.390176565,200,0,1,80
Female,CN,38.0,2,387,0.0,1184.0,2582,44,21.0,21,0.47070488,387,0,0,15
Female,CN,62.0,2,886,424.0,636.0,2430,317,116.0,116,0.5,886,0,0,15
Female,CN,38.0,2,1292,0.0,1214.0,1380,33,2.0,2,0.88,1292,0,0,15
Male,CN,41.0,2,888,0.0,1136.0,2478,95,28.0,28,0.49,888,0,1,15
Female,CN,52.0,5,1300,0.0,1977.0,2016,14,65.5,207,0.602113095,1300,0,0,15
Female,PH,66.0,2,1220,850.0,0.0,2696,485,9.0,9,0.45,1220,0,0,57
Male,CN,64.0,2,1220,850.0,0.0,2696,501,3.0,3,0.45,1220,0,1,15
Male,CN,50.0,2,967,0.0,1320.0,1526,140,2.0,2,0.795,967,0,1,15
Male,CN,50.0,2,1159,480.0,768.0,1866,356,105.0,105,0.65,1159,0,1,15
Male,CN,43.0,2,922,1250.0,0.0,1437,598,16.0,16,0.844050104,922,0,1,15
Male,CN,38.0,3,708,0.0,1274.0,2113,100,111.5,190,0.573861808,708,0,1,15
Male,CN,46.0,2,1132,1160.0,0.0,3031,535,0.0,0,0.4,1132,0,1,15
Male,CN,42.0,2,868,0.0,1155.0,2266,162,13.0,13,0.535,868,0,1,15
Female,CN,44.0,2,616,0.0,1195.0,1744,43,24.0,24,0.695,616,0,0,15
Female,PH,60.0,2,1160,1508.0,0.0,1258,557,0.0,0,0.963434022,1160,0,0,57
Male,CN,34.0,2,784,0.0,1247.0,2089,108,134.0,134,0.58,784,0,1,15
Male,HK,46.0,2,1066,0.0,1175.0,2001,293,54.0,54,0.605172414,1066,0,1,27
Female,CN,32.0,2,494,0.0,1150.0,2698,89,84.0,84,0.4481912529999999,494,0,0,15
Male,TW,35.0,2,973,770.0,440.0,2521,242,143.0,143,0.479631099,973,0,1,77
Male,CN,51.0,2,1146,0.0,1638.0,1314,205,3.0,3,0.92,1146,0,1,15
Female,CN,28.0,2,692,0.0,604.0,2102,80,22.0,22,0.575,692,0,0,15
Male,KR,55.0,2,764,880.0,600.0,1858,360,61.0,61,0.65,764,0,1,39
Female,CN,41.0,2,1041,0.0,1200.0,1610,337,4.0,4,0.75,1041,0,0,15
Male,CN,28.0,2,1220,0.0,1302.0,1298,141,84.0,84,0.93,1220,0,1,15
Male,CN,55.0,2,856,0.0,1273.0,2390,13,8.0,8,0.505,856,0,1,15
Male,CN,41.0,2,850,590.0,590.0,2412,366,3.0,3,0.5,850,0,1,15
Male,CN,34.0,2,808,0.0,1102.0,2078,247,4.0,4,0.58,808,0,1,15
Female,CN,63.0,3,1000,360.0,547.0,2640,219,114.5,212,0.456424242,1000,0,0,15
Female,CN,35.0,2,919,0.0,1195.0,2554,295,4.0,4,0.471550509,919,0,0,15
Male,CN,33.0,2,676,0.0,438.0,2838,328,38.0,38,0.424295278,676,0,1,15
Female,CN,55.0,2,1084,1275.0,0.0,1505,542,0.0,0,0.7997342190000001,1084,0,0,15
Male,CN,42.0,2,479,0.0,1178.0,2616,240,88.0,88,0.46,479,0,1,15
Male,CN,31.0,2,1240,0.0,1234.0,1910,66,1.0,1,0.63,1240,0,1,15
Male,中,33.0,2,1244,1206.0,0.0,1669,370,58.0,58,0.7201917320000001,1244,0,1,90
Female,CN,35.0,2,994,1275.0,0.0,1966,449,0.0,0,0.611139369,994,0,0,15
Female,CN,36.0,2,994,1220.0,0.0,3003,540,12.0,12,0.4,994,0,0,15
Male,CN,48.0,2,958,462.0,828.0,1651,256,131.0,131,0.7274924290000001,958,0,1,15
Male,CN,30.0,2,1256,1252.0,0.0,1339,389,92.0,92,0.896938013,1256,0,1,15
Male,CN,43.0,2,1220,700.0,595.0,1298,273,97.0,97,0.925,1220,0,1,15
Female,CN,29.0,2,1220,1295.0,0.0,1298,534,2.0,2,0.925,1220,0,0,15
Female,CN,58.0,2,1220,1295.0,0.0,1298,431,4.0,4,0.925,1220,0,0,15
Male,US,49.0,2,484,0.0,435.0,2682,302,2.0,2,0.4475838929999999,484,0,1,80
Female,CN,33.0,2,1136,1320.0,0.0,1200,590,123.0,123,1.0,1136,0,0,15
Male,CN,35.0,2,244,0.0,1166.0,2899,262,16.0,16,0.413877199,244,0,1,15
Male,CN,27.0,4,497,324.0,533.0,2939,199,87.66666667,143,0.408210276,897,2,1,15
Female,CN,26.0,2,1357,0.0,690.0,3634,214,0.0,0,0.33,1357,0,0,15
Male,CN,34.0,2,691,0.0,1250.0,2071,181,63.0,63,0.578947368,691,0,1,15
Male,CN,50.0,2,695,623.0,0.0,1862,317,102.0,102,0.643555317,695,0,1,15
Male,CN,38.0,2,646,0.0,1111.0,2387,89,4.0,4,0.501876833,646,0,1,15
Female,CN,28.0,2,924,1182.0,0.0,1500,382,35.0,35,0.7979999999999999,924,0,0,15
Male,CN,29.0,2,960,0.0,1228.0,2089,23,96.0,96,0.572484442,960,0,1,15
Male,CN,36.0,2,931,1200.0,0.0,1494,601,7.0,7,0.8,931,0,1,15
Male,CN,33.0,2,967,1280.0,0.0,1494,513,3.0,3,0.8,967,0,1,15
Male,CN,52.0,3,428,1260.0,0.0,3585,452,8.0,16,0.333333333,428,0,1,15
Male,CN,51.0,2,856,1260.0,0.0,2390,505,2.0,2,0.5,856,0,1,15
Male,CN,44.0,3,1000,1646.0,0.0,2727,550,44.0,85,0.438118812,1000,0,1,15
Male,CN,31.0,2,828,0.0,1229.0,1866,62,111.0,111,0.64,828,0,1,15
Female,CN,43.0,2,1220,0.0,1288.0,1298,205,1.0,1,0.92,1220,0,0,15
Male,CN,37.0,2,1220,0.0,1288.0,1298,188,24.0,24,0.92,1220,0,1,15
Male,JP,36.0,2,1220,0.0,1288.0,1298,227,5.0,5,0.92,1220,0,1,35
Male,CN,66.0,2,1220,0.0,1288.0,1298,200,2.0,2,0.92,1220,0,1,15
Male,CN,50.0,2,1220,0.0,1288.0,1298,175,1.0,1,0.92,1220,0,1,15
Male,CN,33.0,2,1220,0.0,1288.0,1298,277,1.0,1,0.92,1220,0,1,15
Male,CN,37.0,2,944,584.0,0.0,2985,603,10.0,10,0.4,944,0,1,15
Male,CN,35.0,2,502,283.0,0.0,2675,560,169.0,169,0.4458691589999999,502,0,1,15
Male,CN,41.0,2,1176,1064.0,0.0,2977,395,0.0,0,0.4,1176,0,1,15
Male,CN,24.0,2,1141,732.0,0.0,2977,462,1.0,1,0.4,1141,0,1,15
Male,US,50.0,2,1198,0.0,1055.0,2317,322,2.0,2,0.513724644,1198,0,1,80
Male,CN,39.0,2,1000,1260.0,0.0,1190,445,3.0,3,1.0,1000,0,1,15
Male,CN,43.0,2,0,0.0,1128.0,3500,140,4.0,4,0.34,0,0,1,15
Female,CN,39.0,2,1000,1260.0,0.0,1190,404,6.0,6,1.0,1000,0,0,15
Male,CN,29.0,2,1256,690.0,539.0,1339,297,89.0,89,0.888521285,1256,0,1,15
Male,CN,34.0,2,725,1142.0,0.0,2023,598,32.0,32,0.587988136,725,0,1,15
Female,CN,54.0,2,1342,0.0,1584.0,1486,307,1.0,1,0.8,1342,0,0,15
Male,CN,50.0,2,1044,1076.0,0.0,2972,437,0.0,0,0.4,1044,0,1,15
Male,CN,35.0,2,1270,0.0,1301.0,1224,336,0.0,0,0.97124183,1270,0,1,15
Female,US,49.0,4,2300,3174.0,0.0,1161,521,62.0,182,1.023944875,2300,0,0,80
Female,CN,30.0,2,846,710.0,0.0,1630,289,81.0,81,0.729190184,2646,2,0,15
Female,CN,35.0,2,1033,1215.0,0.0,1568,427,112.0,112,0.75752551,1033,0,0,15
Female,CN,24.0,2,1307,0.0,548.0,3597,246,0.0,0,0.33,1307,0,0,15
Male,TW,52.0,3,1038,587.0,743.0,1889,321,152.5,298,0.6278454210000001,1038,0,1,77
Male,CN,53.0,3,1243,1738.0,0.0,1652,373,84.5,132,0.717675545,1243,0,1,15
Male,CN,47.0,3,224,0.0,1208.0,3220,132,81.5,120,0.368136646,224,0,1,15
Female,CN,42.0,2,649,0.0,1067.0,2270,183,2.0,2,0.522061674,649,0,0,15
Male,CN,48.0,2,594,1155.0,0.0,1691,368,2.0,2,0.7,594,0,1,15
Male,CN,32.0,2,1145,1209.0,0.0,1820,415,4.0,4,0.65,1145,0,1,15
Female,CN,39.0,2,958,640.0,0.0,2627,539,9.0,9,0.449790636,1058,1,0,15
Female,CN,36.0,2,815,1083.0,0.0,2065,389,105.0,105,0.572154964,815,0,0,15
Male,CN,33.0,2,1220,0.0,1274.0,1298,189,5.0,5,0.91,1220,0,1,15
Male,CN,47.0,2,1220,0.0,1274.0,1298,211,148.0,148,0.91,1220,0,1,15
Male,CN,44.0,2,1220,0.0,1274.0,1298,203,48.0,48,0.91,1220,0,1,15
Male,CN,47.0,2,1220,0.0,1274.0,1298,111,113.0,113,0.91,1220,0,1,15
Male,CN,46.0,3,634,648.0,737.0,2128,300,57.5,113,0.555,634,0,1,15
Male,CN,53.0,2,1157,1116.0,0.0,2951,381,0.0,0,0.4,1157,0,1,15
Male,CN,33.0,2,1157,1200.0,0.0,1180,504,19.0,19,1.0,1309,1,1,15
Male,CN,48.0,2,1292,0.0,1180.0,1380,24,114.0,114,0.855,1292,0,1,15
Male,CN,58.0,2,844,1103.0,0.0,2254,602,61.0,61,0.523136646,844,0,1,15
Male,CN,37.0,2,1276,0.0,1292.0,1332,50,10.0,10,0.885,1276,0,1,15
Female,CN,32.0,3,494,1145.0,0.0,3325,533,21.0,36,0.354511278,494,0,0,15
Male,CN,47.0,2,1152,0.0,1255.0,1746,127,3.0,3,0.675,1152,0,1,15
Male,CN,42.0,2,658,1256.0,0.0,1746,488,3.0,3,0.675,658,0,1,15
Male,CN,31.0,2,658,1256.0,0.0,1746,388,1.0,1,0.675,658,0,1,15
Female,HK,37.0,2,760,1235.0,0.0,2243,592,71.0,71,0.524431565,760,0,0,27
Female,HK,27.0,4,1100,1355.0,660.0,1873,360,7.666666667,20,0.6278964229999999,1100,0,0,27
Male,CN,47.0,2,646,1115.0,0.0,3183,536,103.0,103,0.369227144,646,0,1,15
Male,CN,44.0,2,308,0.0,1067.0,2839,73,41.0,41,0.413786545,308,0,1,15
Male,CN,33.0,2,1220,712.0,0.0,1862,463,21.0,21,0.630665951,1220,0,1,15
Male,CN,32.0,3,970,0.0,1378.0,1800,56,84.5,119,0.652266667,970,0,1,15
Male,CN,29.0,4,578,178.0,658.0,3237,220,95.0,158,0.362647513,578,0,1,15
Male,CN,48.0,2,1011,0.0,1089.0,1911,198,112.0,112,0.614275249,1011,0,1,15
Male,CN,47.0,2,1292,1173.0,0.0,1380,418,29.0,29,0.85,1292,0,1,15
Male,CN,40.0,2,500,0.0,1227.0,2864,173,14.0,14,0.409385475,500,0,1,15
Male,CN,59.0,2,1276,0.0,1285.0,1332,114,18.0,18,0.88,1276,0,1,15
Male,CN,36.0,2,0,0.0,1128.0,2930,146,1.0,1,0.4,343,1,1,15
Female,CN,37.0,2,1034,0.0,1113.0,2020,52,4.0,4,0.58,1034,0,0,15
Male,CN,49.0,2,826,0.0,1114.0,2020,23,6.0,6,0.58,826,0,1,15
Female,KR,56.0,2,436,0.0,1960.0,1858,25,23.0,23,0.63,436,0,0,39
Female,CN,26.0,3,1044,1176.0,0.0,2925,413,109.5,197,0.4,1044,0,0,15
Male,CN,34.0,2,691,0.0,1223.0,2138,85,81.0,81,0.546987839,959,2,1,15
Female,CN,54.0,2,1208,1175.0,0.0,1870,377,3.0,3,0.625,1208,0,0,15
Male,CN,41.0,2,484,0.0,350.0,2750,345,65.0,65,0.424872727,484,0,1,15
Female,CN,46.0,4,628,672.0,470.0,3436,216,141.0,310,0.34,628,0,0,15
Female,CN,45.0,2,1220,1260.0,0.0,1298,448,1.0,1,0.9,1220,0,0,15
Male,CN,63.0,2,1220,1260.0,0.0,1298,398,62.0,62,0.9,1220,0,1,15
Female,US,42.0,2,1220,0.0,1260.0,1298,81,16.0,16,0.9,1220,0,0,80
Male,CN,50.0,2,1220,0.0,1260.0,1298,162,52.0,52,0.9,1220,0,1,15
Female,CN,36.0,2,1220,0.0,1260.0,1298,62,2.0,2,0.9,1220,0,0,15
Female,CN,45.0,2,1220,0.0,1260.0,1298,62,2.0,2,0.9,1220,0,0,15
Male,CN,59.0,2,938,1070.0,0.0,1506,421,42.0,42,0.775,938,0,1,15
Male,CN,31.0,2,420,0.0,1095.0,2622,193,26.0,26,0.445,420,0,1,15
Female,CN,42.0,2,420,0.0,1095.0,2622,140,80.0,80,0.445,420,0,0,15
Female,CN,28.0,2,828,1200.0,0.0,1866,389,26.0,26,0.625,1328,1,0,15
Female,CN,36.0,2,828,1200.0,0.0,1866,508,33.0,33,0.625,828,0,0,15
Male,CN,55.0,2,1292,0.0,1166.0,1380,160,35.0,35,0.845,1292,0,1,15
Male,CN,35.0,2,893,1278.0,0.0,1332,553,11.0,11,0.875,893,0,1,15
Male,CN,58.0,2,914,0.0,497.0,2497,142,33.0,33,0.466411694,914,0,1,15
Male,CN,48.0,2,1256,464.0,580.0,1294,325,63.0,63,0.9,1256,0,1,15
Male,CN,33.0,2,1256,1044.0,0.0,1294,452,3.0,3,0.9,1256,0,1,15
Female,US,34.0,3,1515,2465.0,0.0,1164,524,55.5,101,1.0,1515,0,0,80
Male,CN,33.0,2,1028,0.0,1254.0,1508,87,131.0,131,0.7717970820000001,1028,0,1,15
Female,CN,28.0,2,792,0.0,1175.0,2122,201,0.0,0,0.548317625,792,0,0,15
Male,CN,56.0,2,443,0.0,1155.0,2497,268,29.0,29,0.4657068479999999,443,0,1,15
Male,CN,30.0,2,1034,1104.0,0.0,2020,400,27.0,27,0.575,1034,0,1,15
Male,CN,31.0,2,1034,1104.0,0.0,2020,393,4.0,4,0.575,1034,0,1,15
Male,CN,51.0,2,679,0.0,1353.0,1688,255,4.0,4,0.6880094790000001,679,0,1,15
Male,CN,52.0,2,1314,0.0,1144.0,1789,140,18.0,18,0.6489938510000001,1314,0,1,15
Female,CN,41.0,2,993,0.0,1143.0,1651,146,1.0,1,0.702822532,993,0,0,15
Female,KR,28.0,2,1000,4142.0,0.0,1160,587,2.0,2,1.0,1000,0,0,39
Male,KR,43.0,2,1000,4142.0,0.0,1160,600,1.0,1,1.0,1000,0,1,39
Male,CN,37.0,2,0,0.0,1048.0,3052,218,1.0,1,0.38,0,0,1,15
Female,CN,56.0,2,1073,1100.0,0.0,2899,595,0.0,0,0.4,1073,0,0,15
Male,CN,29.0,2,1073,1100.0,0.0,2899,594,0.0,0,0.4,1073,0,1,15
Male,CN,27.0,2,1073,1100.0,0.0,2899,398,0.0,0,0.4,1073,0,1,15
Male,CN,46.0,2,744,1152.0,0.0,1943,491,143.0,143,0.596037056,744,0,1,15
Female,CN,41.0,2,1000,1420.0,0.0,1158,514,3.0,3,1.0,1000,0,0,15
Female,CN,32.0,2,1000,1420.0,0.0,1158,372,2.0,2,1.0,1000,0,0,15
Male,CN,31.0,2,1000,1420.0,0.0,1158,585,3.0,3,1.0,1000,0,1,15
Male,CN,37.0,2,1000,1420.0,0.0,1158,522,2.0,2,1.0,1000,0,1,15
Male,CN,35.0,2,1000,1420.0,0.0,1158,372,2.0,2,1.0,1000,0,1,15
Male,CN,29.0,2,1000,1420.0,0.0,1158,531,85.0,85,1.0,1000,0,1,15
Male,CN,38.0,2,1000,1420.0,0.0,1158,597,21.0,21,1.0,1000,0,1,15
Male,CN,32.0,2,1000,1420.0,0.0,1158,601,7.0,7,1.0,1000,0,1,15
Male,CN,47.0,2,1000,0.0,1420.0,1158,338,2.0,2,1.0,1000,0,1,15
Male,CN,37.0,2,1000,1420.0,0.0,1158,606,5.0,5,1.0,1000,0,1,15
Male,CN,38.0,2,1000,1420.0,0.0,1158,599,0.0,0,1.0,1000,0,1,15
Female,CN,50.0,2,617,1114.0,0.0,3308,513,4.0,4,0.35,617,0,0,15
Male,TW,37.0,2,787,1155.0,0.0,2054,561,151.0,151,0.56365628,787,0,1,77
Female,CN,65.0,2,868,1134.0,0.0,2572,517,12.0,12,0.45,868,0,0,15
Female,CN,48.0,2,1065,0.0,396.0,2893,339,0.0,0,0.4,1065,0,0,15
Male,CN,29.0,2,1090,968.0,0.0,2892,397,9.0,9,0.4,1090,0,1,15
Male,CN,33.0,3,500,0.0,1387.0,3289,93,136.0,238,0.351228337,500,0,1,15
Female,CN,50.0,2,1314,0.0,1056.0,3499,300,0.0,0,0.33,1541,1,0,15
Male,CN,34.0,2,942,1240.0,0.0,1704,473,158.0,158,0.677230047,942,0,1,15
Female,CN,47.0,2,784,0.0,1171.0,1989,222,58.0,58,0.58,1001,1,0,15
Female,CN,34.0,2,921,1071.0,0.0,1572,576,3.0,3,0.733778626,921,0,0,15
Male,CN,29.0,2,1141,1040.0,0.0,1774,450,43.0,43,0.65,1141,0,1,15
Male,CN,33.0,2,652,560.0,480.0,1774,348,99.0,99,0.65,652,0,1,15
Male,CN,51.0,2,652,1040.0,0.0,1774,561,2.0,2,0.65,652,0,1,15
Female,CN,27.0,2,0,0.0,1108.0,3390,14,4.0,4,0.34,0,0,0,15
Female,CN,39.0,2,0,0.0,1108.0,3390,170,2.0,2,0.34,0,0,0,15
Female,CN,41.0,4,400,355.0,1058.0,2316,47,142.66666669999998,376,0.4975,400,0,0,15
Male,CN,58.0,4,1648,2315.0,0.0,1631,580,11.66666667,21,0.7064071120000001,1648,0,1,15
